PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
1,MACOM Technology Solutions,Information Technology,1950,308.42,132.66,-89.18,25.76,14.50,0.00,2012,33.38,59.33,-9.64,2.79,-11.08,4.43,7.86,-1.28,0.37,-1.47,8.35%,712,105.56,36332-56P,Charles Bland,Mar-12,114.00,2012
0,Varonis Systems,Information Technology,2005,74.62,68.14,-7.47,-6.36,-7.15,0.00,2013,-82.46,-73.29,-70.15,7.03,-108.41,-16.61,-14.76,-14.13,1.42,-21.83,-8.52%,573,105.60,41031-46P,Yaki Faitelson,Feb-14,105.60,2014
0,Fleetmatics Group,Information Technology,2004,117.50,83.54,0.08,18.81,7.19,29.41,2012,31.10,81.41,7406.59,4.98,-371.03,7.06,18.48,1681.17,1.13,-84.22,16.01%,,106.25,40626-55P,lames Travers,Oct-12,132.81,2012
0,New Relic,Information Technology,2007,85.00,69.63,-41.05,-34.88,-41.01,0.00,2015,-30.36,-25.82,-25.80,12.46,19.57,-3.30,-2.80,-2.80,1.35,2.13,-41.04%,,106.95,3.0763-63P,Lewis Cirne,Dec-14,115.00,2014
0,Qualys,Information Technology,2006,116.99,58.11,-1.50,0.28,-0.86,6.56,2016,1873.20,-610.59,-349.66,4.48,-140.88,382.86,-124.80,-71.47,0.92,-28.79,0.24%,,107.20,4095.3-34P,Sam Heidarl,Oct-16,107.20,2016
0,Paylocity,Information Technology,1997,90.54,43.87,-2.92,4.70,-1.07,1.25,2014,177.14,-779.44,-284.53,9.19,-271.70,25.51,-112.24,-40.97,1.32,-39.13,5.19%,,109.19,3.9361-24P,Steven Beauchamp,Mar-14,119.77,2014
0,Qlik Technologies,Information Technology,1993,193.01,173.31,17.28,25.05,23.68,4.86,2010,29.93,31.66,43.39,3.88,32.56,4.47,4.73,6.48,0.58,4.86,12.98%,,112.00,38678-68P,Lars Bjdrk,Jul-10,112.00,2010
0,Guidewire Software,Information Technology,2001,190.18,117.54,11.26,16.64,13.98,0.00,2012,38.20,45.47,56.43,3.34,113.10,,8.23,10.21,0.60,20.47,8.75%,684,115.05,38608-93P,Marcus Ryu,Jan-12,115.05,2012
0,Opower,Information Technology,2007,98.25,64.18,-18.43,-13.74,-18.13,2.47,2014,-65.64,-49.74,-48.93,9.18,-1335.91,-8.44,-6.39,-6.29,1.18,-171.70,-13.98%,400,115.90,1.2308-23P,Daniel Yates,Apr-14,115.90,2014
0,ForeScout Technologies,Information Technology,2000,211.63,153.75,-53.67,-44.48,-50.26,24.62,2017,-18.12,-16.04,-15.02,3.81,-116.22,-2.61,-2.31,-2.16,0.55,-0.17,-21.02%,809,116.16,65603-71P,Michael DeCesare,Oct-17,116.16,2017
0,Active Network,Information Technology,,289.09,161.64,-54.50,23.08,-18.69,44.33,2011,34.43,-42.52,-14.58,2.75,172.02,7.15,-8.83,-3.03,0.57,35.71,7.99%,2604,123.33,3515.2-21P,David Alberga,May-11,165.00,2011
1,SS&C Technologies,Information Technology,1986,285.37,141.54,24.14,107.53,69.96,396.16,2010,9.65,14.83,42.99,3.64,-62.53,1.50,2.30,6.66,0.56,-9.69,37.68%,1253,123.38,11781-19P,William Stone,Mar-10,160.88,2010
0,Alteryx,Information Technology,1997,85.79,69.76,-30.70,-22.37,-24.05,0.33,2016,-35.24,-32.79,-25.68,9.19,142.66,5.63,-5.24,-4.10,1.47,22.80,-26.08%,,126.00,3.683.3-17P,Dean Stoecker,Mar-17,126.00,2017
0,Gevo,Information Technology,2004,105.83,84.02,3.25,8.73,7.09,0.00,2013,64.09,78.96,172.40,5.29,82.83,14.68,18.09,39.50,1.21,18.98,8.25%,,128.25,4.22.22-82P,Paul Hooper,Jun-13,128.25,2013
0,Shopify,Information Technology,2006,123.56,71.73,-2.45,-15.33,-2.45,8.32,2015,-82.56,-61.80,-61.80,10.24,-37.74,-8.54,-6.39,-6.39,1.06,-3.90,-12.41%,,130.90,36326-71P,Tobias Lutke,May-15,130.90,2015
0,SendGrid,Information Technology,2009,103.23,76.26,-5.15,3.81,-5.00,16.59,2017,171.17,-130.43,-126.68,6.32,22.54,34.41,-26.22,-25.47,1.27,4.53,3.69%,408,131.20,3.83.33-56P,Sameer Dholakia,Nov-17,131.20,2017
0,Coupa,Information Technology,2006,109.48,67.85,-45.31,-41.07,-44.81,,2017,-21.09,-19.32,-19.11,7.91,-29.86,-3.24,-2.97,-2.94,1.22,-4.59,-37.51%,,133.20,44830-63P,Rob Bernshteyn,Oct-16,133.20,2016
0,A10 Networks,Information Technology,2004,141.74,108.34,-29.08,-17.88,-24.96,20.00,2013,-49.52,-35.47,-30.45,6.25,-288.04,-10.49,-7.51,-6.45,1.32,-61.00,-12.62%,,135.00,45671-59P,Lee Chen,Mar-14,187.50,2014
0,LifeLock,Information Technology,2005,250.57,176.69,2.80,18.67,10.18,62.56,2012,41.60,76.28,277.12,3.10,14.10,7.57,13.88,50.41,0.56,2.56,7.45%,,139.50,35306-11P,Todd Davis,Oct-12,141.30,2012
1,Mitel Networks,Information Technology,1972,655.40,317.90,-191.20,-187.10,-221.90,461.00,2010,-3.95,-3.33,-3.87,1.13,28.99,-0.79,-0.66,-0.77,0.22,5.78,-28.55%,2353,147.37,15006-43P,Donald Smith,Apr-10,147.37,2010
0,Twilio,Information Technology,2008,192.89,107.16,-36.70,-27.91,-33.02,,2016,-44.18,-37.34,-33.59,6.39,16.06,-5.37,-4.54,-4.09,0.78,1.95,-1447%,,150.00,3.8111-14p,leffery Lawson,Jun-16,150.00,2016
0,Tableau Software,Information Technology,2003,143.07,130.82,-4.95,0.06,-4.38,,2013,31838.39,-406.88,-360.26,12.46,243.04,4539.29,-58.01,-51.36,1.78,34.65,0.04%,834,155.00,3564.2-80P,Christian Chabot,May-13,254.20,2013
0,Jive Software,Information Technology,2001,69.44,38.90,-44.90,-41.93,-47.64,32.92,2011,-16.91,-14.88,-15.79,10.21,22.57,-3.85,-3.39,-3.59,2.32,5.14,-60.38%,358,161.28,3.3579-73P,Tony Zingale,Dec-11,161.28,2011
0,ExactTarget,Information Technology,2000,207.49,137.30,-35.43,-8.01,-24.64,23.25,2011,-152.86,-49.72,-34.57,5.90,32.36,-20.15,-6.56,-4.56,0.78,4.27,-3.86%,,161.50,3695041p,Scott Dorsey,Mar-12,161.50,2012
0,ServiceNow,Information Technology,2004,128.07,81.45,-2.28,4.25,1.23,0.00,2011,510.06,1760.34,-948.82,16.91,75.57,49.40,170.49,-91.89,1.64,7.32,3.31%,,162.00,13297-42P,Frank Slootman,Jun-12,209.70,2012
0,Nimble Storage,Information Technology,2007,104.19,66.20,-40.22,-37.00,-39.89,0.00,2014,-39.89,-37.00,-36.69,14.17,-77.11,-4.54,-4.21,-4.18,,-8.78,-35.51%,,168.00,3.6829-54P,Suresh Vasudevan,Dec-13,168.00,2013
1,SailPoint Technologies,Information Technology,2004,162.64,120.79,-51.28,17.42,7.38,156.44,2017,,,,,,13.78,32.54,-4.68,1.48,-3000.00,10.71%,741,171.60,39351-61 P,Mark McClain,Nov-17,240.00,2017
0,Box,Information Technology,2005,216.44,169.17,-181.99,-137.77,-166.79,41.86,2015,-11.83,-9.77,-8.96,7.53,7.35,1.27,-1.05,-0.96,,0.79,-63.65%,,175.00,3.5678-62P,Aaron Levie,Jan-15,175.00,2015
0,Gogo,Information Technology,1991,250.00,128.46,-110.51,11.34,-31.15,134.57,2013,127.36,-46.34,-13.06,5.77,37.93,16.50,-6.00,-1.69,0.75,4.91,453%,428,187.00,16129-09P,Michael Small,Jun-13,187.00,2013
0,Okta,Information Technology,2009,160.81,104.86,-75.06,-70.06,-74.63,0.00,2017,-22.02,-20.67,-20.56,9.59,-44.49,-2.67,-2.51,-2.49,1.16,-5.39,-43.57%,898,187.00,38397-61P,Todd McKinnon,Apr-17,187.00,2017
0,MongoDB,Information Technology,2007,137.68,102.73,-70.51,-66.20,-69.94,,2018,-17.75,-16.80,-16.67,8.54,86.07,-2.90,-2.75,-2.72,1.39,14.06,-48.09%,820,192.00,.39124-90P,Dev Ittychena,Oct-17,192.00,2017
0,Palo Alto Networks,Information Technology,2005,219.72,159.38,-5.94,6.52,1.26,0.00,2012,429.29,2211.27,-470.92,12.73,47.47,39.96,205.85,-43.84,1.19,4.42,2.97%,692,196.86,3561.2-65P,Mark McLaughlin,Jul-12,260.40,2012
0,Fusion-io,Information Technology,2006,136.44,70.84,-13.83,-7.96,-11.67,5.00,2011,-185.77,-126.68,-106.90,10.84,127.86,-29.37,-20.03,-16.90,1.71,20.21,-5.83%,395,204.36,3.26.22-39P,David Flynn,Jun-11,233.70,2011
0,Arista Networks,Information Technology,2008,417.08,277.72,24.05,85.35,78.74,142.45,2014,32.03,34.72,113.68,6.56,72.16,2.64,2.87,9.39,0.54,5.96,20.46%,850,212.21,4430.3-32P,layshree Ullal,Jun-14,225.75,2014
0,Splunk,Information Technology,2003,120.96,109.36,-10.99,-8.60,-10.72,2.29,2012,-182.91,-146.74,-143.10,13.00,132.61,-26.69,-21.41,-20.88,1.90,19.35,-7.11%,,212.62,38494-45P,Godfrey Sullivan,Apr-12,229.50,2012
0,LinkedIn,Information Technology,2002,292.32,239.01,3.43,41.61,17.84,,2011,102.20,238.41,1240.14,14.55,391.35,8.48,19.78,102.89,1.21,32.47,14.23%,1288,217.25,.35797-60P,Jeffrey Weiner,May-11,352.80,2011
0,SunEdison Semiconductor,Information Technology,1959,894.30,67.50,-61.80,92.90,-25.70,10.60,2014,5.66,-20.45,-8.50,0.59,-17.40,2.35,-8.51,-3.54,0.24,-7.24,10.39%,,218.73,142994-6.2P,Shaker Sadasivam,May-14,218.73,2014
0,MuleSoft,Information Technology,2006,187.75,138.68,-59.03,-46.78,-48.72,0.00,2016,-45.79,-43.96,-36.28,11.41,148.40,-4.72,-4.54,-3.74,1.18,15.31,-24.91%,841,221.00,46106-65P,Gregory Schott,Mar-17,221.00,2017
0,Cloudera,Information Technology,2008,272.54,185.56,-158.38,-148.49,-158.63,0.00,2017,-12.94,-12.11,-12.13,7.05,35.86,-1.52,1.42,-1.42,0.83,4.20,-5448%,1470,225.00,50627-08P,Thomas Reilly,Apr-17,225.00,2017
0,Block,Information Technology,2009,1143.65,329.26,-168.60,-137.59,-161.86,0.00,2015,-2.45,-18.24,-17.51,2.58,-87.89,-1.77,-1.50,1.44,0.21,-7.24,-12.03%,,230.85,36500-32P,lack Dorsey,Nov-15,243.00,2015
1,Aeroflex,Information Technology,1937,680.86,357.17,2.46,163.68,81.34,882.82,2011,6.78,13.65,451.92,1.63,-687.54,1.42,2.86,94.78,0.34,-144.20,24.04%,2950,232.88,11807-47P,Leonard Borow,Nov-10,232.88,2010
1,Presidio,Information Technology,2003,2799.80,562.30,-4.80,167.40,80.10,1008.10,2017,7.41,15.49,-258.45,0.44,-23.10,1.39,2.91,-48.61,0.08,-4.35,5.98%,,233.33,40379-59P,Bob Cagnazzi,Mar-17,233.33,2017
0,Nutanix,Information Technology,2009,503.41,332.62,-108.23,-79.51,-105.92,73.26,2016,-27.62,-20.74,-20.29,4.36,70.10,-2.99,-2.25,-2.20,0.47,7.59,-15.79%,2000,237.92,3.6975-52P,Dheeraj Pandey,Sep-16,237.92,2016
1,Quality Technology Services,Information Technology,2005,168.63,106.68,-10.36,63.68,19.85,611.37,2013,8.95,28.71,-54.98,3.38,,4.04,12.96,-24.82,1.53,,37.76%,415,257.25,31693-78P,Chad Williams,Oct-13,257.25,2013
0,CyrusOne,Information Technology,2001,220.80,144.80,-20.30,89.70,16.30,618.00,2012,4.11,22.63,-18.17,1.67,23.20,3.49,19.23,-15.44,1.42,19.72,40.63%,,293.12,104147-47P,Gary Wojtaszek,Jan-13,313.50,2013
0,Mandiant,Information Technology,2004,115.21,87.28,-88.62,-76.67,-88.50,20.00,2013,-30.65,-26.55,-26.51,20.39,56.27,-3.96,-3.43,-3.42,2.63,7.27,-66.54%,932,303.50,4.2416-83P,David DeWalt,Sep-13,303.50,2013
1,Zayo Group,Information Technology,2007,1175.70,804.20,-262.40,326.50,-26.70,3262.40,2015,13.91,-170.08,-17.31,3.86,65.25,1.23,-14.98,-1.52,0.34,5.75,27.77%,,304.16,30605-32P,Kenneth desGarennes,Oct-14,400.00,2014
1,WideOpenWest,Information Technology,,1234.70,571.10,34.50,449.10,244.30,2761.50,2017,3.21,5.90,41.75,1.17,38.31,0.69,1.27,8.99,0.25,8.24,36.37%,3000,310.00,11994-40P,Steven Cochran,May-17,310.00,2017
0,Altice USA,Information Technology,1973,7691.88,5211.90,-767.71,2716.42,608.28,22822.76,2017,8.14,36.35,-28.80,2.87,-2.64,0.71,3.15,-2.50,0.25,-0.23,35.32%,15300,362.07,5740.3-72P,Dexter Goei,Jun-17,1918.29,2017
0,CDW,Information Technology,1984,10220.70,1687.00,136.40,725.80,516.10,3680.80,2013,3.95,5.55,21.00,0.28,25.78,0.54,0.77,2.90,0.04,3.56,7.10%,,395.25,11893-69P,John Edwardson,Jun-13,395.25,2013
0,Match (Social/Platform Software),Information Technology,1995,991.85,822.79,133.07,249.79,202.88,185.43,2015,11.69,14.39,21.94,2.94,18.59,1.60,1.97,3.01,0.40,2.55,25.18%,1600,400.00,36547-66P,Sam Yagan,Nov-15,400.00,2015
0,Pure Storage,Information Technology,2009,273.78,158.98,-200.99,-175.42,-199.69,0.00,2016,-15.51,-13.63,-13.54,9.94,-18.60,-2.42,-2.13,-2.11,1.55,-2.91,-64.07%,1100,425.00,,,Oct-15,425.00,2015
0,Black Knight,Information Technology,2014,876.80,,0.00,313.60,126.80,2118.50,2015,11.73,29.01,,4.19,-119.81,1.41,3.48,,0.50,-14.36,35.77%,,441.00,59001-58P,Thomas Sanzone,May-15,441.00,2015
1,GoDaddy,Information Technology,1997,1443.40,913.60,-35.30,107.00,-46.50,1418.00,2015,28.46,-65.48,-86.26,2.11,48.10,4.30,-9.89,-13.03,0.32,7.27,7.41%,,460.00,44855-1 1 P,Blake Irving,Apr-15,460.00,2015
0,Atlassian,Information Technology,2002,353.42,295.92,8.27,20.82,4.36,0.38,2016,210.52,1005.32,529.63,12.40,47.17,22.19,105.99,55.84,1.31,4.97,5.89%,,462.00,3.4278-31P,Scott Farquhar,Dec-15,462.00,2015
0,Sensata Technologies,Information Technology,1916,1134.94,392.86,-27.68,367.29,165.78,2300.83,2009,8.39,18.58,-111.30,2.71,43.54,1.55,3.43,-20.55,0.50,8.04,32.36%,,480.06,1.2117-52P,Thomas Wroe,Mar-10,568.80,2010
0,Switch,Information Technology,2000,360.84,172.81,31.99,138.38,53.77,847.03,2017,30.44,78.35,131.68,11.68,-2325.01,3.84,9.88,16.60,1.47,-293.18,38.35%,689,531.25,113357-26P,Rob Roy,Oct-17,531.25,2017
0,Workday,Information Technology,2005,199.13,107.76,-90.99,-77.14,-90.21,16.09,2013,-58.18,-49.75,-49.33,22.54,313.13,-8.26,-7.06,-7.00,3.20,44.44,-38.74%,,637.00,13297-33P,Aneel Bhusrl,Oct-12,637.00,2012
0,LendingClub,Information Technology,2006,143.44,,-23.67,,,2600.86,2014,,,-229.07,37.79,264.60,,,-36.76,6.07,42.46,,,754.50,3.83.22-68P,Renaud Laplanche,Dec-14,870.00,2014
1,Freescale Semiconductor,Information Technology,1953,4632.00,1805.00,-944.00,600.00,-381.00,7609.00,2011,7.20,-11.33,-4.57,0.93,-24.81,1.31,-2.06,-0.83,0.17,-4.50,12.95%,,783.00,16184-26P,Richard Beyer,May-11,783.00,2011
0,Zynga,Information Technology,2007,1024.62,747.11,15.52,229.31,152.02,0.00,2011,30.50,46.00,450.67,6.83,15.06,4.36,6.58,64.44,0.98,2.15,22.38%,,1000.00,3.38.22-27P,Mark Pincus,Dec-11,1000.00,2011
0,Twitter,Information Technology,2006,534.46,343.48,-142.56,-38.52,-137.19,160.48,2013,-367.68,-103.23,-99.34,26.50,-356.59,-47.25,-13.27,-12.77,3.41,-45.83,-7.21%,,1820.00,.35900-65P,Richard Costolo,Nov-13,1820.00,2013
0,Snap Group,Information Technology,2011,404.48,-47.18,-514.64,-495.84,-524.95,15.14,2016,-39.68,-37.48,-38.23,48.64,-40.68,-6.86,-6.48,-6.61,8.41,-7.03,-122.59%,1859,2465.00,4487.2-12P,Evan Spiegel,Mar-17,3400.00,2017
1,First Data,Information Technology,1971,11370.00,4623.00,-252.00,2531.00,1403.00,21177.00,2015,5.56,10.02,-55.81,1.24,2812.90,1.01,1.82,-10.16,0.23,512.00,22.26%,,2560.00,38043-82P,Frank Bisignano,Oct-15,2560.00,2015
0,Meta Platforms,Information Technology,2004,4038.00,3068.00,651.00,2105.00,1723.00,706.00,2012,38.60,47.15,124.80,20.12,-54.35,7.60,9.29,24.59,3.96,-10.71,52.13%,,6840.00,.22928-59P,Mark Zuckerberg,May-12,16006.88,2012
0,Rightside Group,Information Technology,2013,182.32,48.82,-15.70,-1.29,-16.12,,2014,,,,,,,,,,,-0.71%,201,,71616-25P,Taryn Naidu,Jul-14,,2014
0,Green Dot,Information Technology,1999,364.25,237.12,3.17,77.22,69.63,,2010,19.00,21.07,463.55,4.03,13.19,2.12,2.36,51.85,0.45,1.48,21.20%,289,,.22205-71P,Steven Streit,Jul-10,164.09,2010
1,Atkore International,Information Technology,,1581.60,313.40,14.59,122.59,65.40,632.25,2016,8.15,15.28,68.51,0.63,8.99,1.57,2.94,13.16,0.12,1.73,7.75%,3100,,40232-53P,John Williamson,Jun-16,192.00,2016
0,Akoustis Technologies,Information Technology,2014,73.16,11.78,-11.08,-2.11,-6.53,83.85,2017,,,,,,,,,,,-2.89%,,,66298-51P,Riadh Zine-El-Abidine,Dec-17,,2017
0,Anterix,Information Technology,1997,3.26,2.17,-9.44,-8.71,-8.78,0.00,2015,,,,,,,,,,,-266.95%,,,44796-07P,John Pescatore,Feb-15,,2015
0,AudioEye,Information Technology,2005,0.49,0.27,1.34,-0.95,-1.17,0.13,2013,,,,,,,,,,,-193.47%,,,147360-5.2P,Nathaniel Bradley,Apr-13,,2013
0,BWX Technologies,Information Technology,1866,2688.39,640.63,110.35,270.16,194.49,8.48,2010,,,,,,,,,,,10.05%,,,7.2329-59P,Rex Geveden,Jul-10,,2010
0,CDK Global,Information Technology,1972,1976.50,772.00,227.90,406.60,354.30,21.90,2014,,,,,,,,,,,20.57%,,,,,Sep-14,,2014
0,Cemtrex,Information Technology,2004,5.64,2.47,-0.04,0.13,0.09,0.35,2010,,,,,,,,,,,2.22%,,,.220361-95P,Aron Govil,Jan-10,,2010
0,Fortive,Information Technology,2016,6130.20,2967.80,853.60,1399.40,1222.30,3374.80,2016,,,,,,,,,,,22.83%,,,,,Jul-16,,2016
0,Hewlett Packard Enterprise,Information Technology,1939,52732.00,15260.00,1592.00,6218.00,2228.00,1245.00,2015,,,,,,,,,,,11.79%,,,,,Oct-15,,2015
0,Knowles Corporation,Information Technology,1946,1.21,427.90,105.80,274.40,143.50,1.60,2013,,,,,,,,,,,22.59%,,,15864-04P,Jeffrey Niew,Feb-14,,2014
0,Liberty Broadband,Information Technology,1991,68.43,,-96.65,-143.06,-150.65,0.00,2014,,,,,,,,,,,-209.07%,,,102898-7.2?,Gregory Maffei,Nov-14,,2014
0,LiveXLive,Information Technology,2015,3.89,,-4.87,-4.27,-4.27,2.70,2016,,,,,,,,,,,-109.79%,,,6958.3-60P,Robert Ellin,Jul-15,,2015
0,Lumentum Holdings,Information Technology,2015,837.10,257.90,-3.40,27.20,-23.80,0.00,2015,,,,,,,,,,,3.25%,,,1098.29-26?,Alan Lowe,Aug-15,,2015
0,Majesco,Information Technology,1982,79.28,30.51,-0.67,1.65,-0.78,4.52,2015,,,,,,,,,,,2.08%,,,,,Jun-15,,2015
0,PayPal Holdings,Information Technology,1998,8602.00,5526.00,1080.00,1895.00,1343.00,1689.00,2015,,,,,,,,,,,22.03%,,,65446-30P,Daniel Schulman,Jul-15,,2015
0,RYVYL,Information Technology,,0.22,,-0.28,-0.16,-0.18,0.05,2009,,,,,,,,,,,-74.60%,,,7.3746-82P,Frank Yuan,Jan-10,,2010
0,Sparklight,Information Technology,1983,806.76,487.89,139.64,365.40,227.00,550.00,2015,,,,,,,,,,,45.29%,,,130059-64P,Thomas Might,Jul-15,,2015
0,Vishay Precision Group,Information Technology,2009,176.46,55.70,2.89,,9.13,0.00,2010,,,,,,,,,,,,,,,,Jun-10,,2010
0,SenesTech,Materials and Resources,2004,0.36,,-14.48,-13.74,-13.93,,2016,-5.90,-5.82,-5.60,223.22,63.20,-1.09,-1.08,-1.04,41.32,11.70,-3785.67%,25,15.00,11481130P,Loretta Mayer,Dec-16,15.00,2016
0,S&W Seed,Materials and Resources,1980,5.63,1.59,0.44,0.60,0.39,3.23,2010,105.95,163.43,145.03,11.33,178.25,25.57,3.45,35.01,2.73,43.03,10.69%,,15.40,78504-67P,Mark Grewal,May-10,15.40,2010
1,Cellu Tissue Holdings,Materials and Resources,1984,515.31,78.74,11.00,80.14,51.84,269.08,2010,3.26,5.05,23.77,0.51,40.05,1.35,2.08,9.81,0.21,16.52,15.55%,1160,32.34,16053-04P,Russell Taylor,Jan-10,107.90,2010
1,U.S. Silica Holdings,Materials and Resources,1894,295.60,114.40,30.25,76.82,55.82,282.38,2011,11.72,16.12,29.75,3.04,-169.78,2.60,3.58,6.61,0.68,-37.73,25.99%,,50.00,40873-87P,Bryan Shinn,Feb-12,200.00,2012
0,Marrone Bio Innovations,Materials and Resources,2006,10.86,2.88,-45.45,-36.54,-37.22,61.60,2013,-6.00,-5.89,-4.82,20.18,-32.95,-1.56,-1.53,1.25,5.25,-8.57,-336.37%,,57.00,3.722.2-17P,Pamela Marrone,Aug-13,57.00,2013
0,Arcadia Biosciences,Materials and Resources,2002,6.42,4.46,-26.30,-17.92,-18.25,12.95,2015,-19.28,-18.92,-13.14,53.80,32.09,-3.66,-3.59,-2.49,10.22,6.09,-279.10%,,61.01,.36889-57P,Eric Rey,May-15,65.60,2015
0,Vera Bradley,Materials and Resources,1982,322.93,182.54,56.02,68.49,58.18,33.15,2011,9.46,11.14,11.57,2.01,169.88,2.57,3.02,3.14,0.55,46.13,21.21%,,64.00,.2901.22-34P,Michael C. Ray,Oct-10,176.00,2010
0,CONSOL Coal Resources,Materials and Resources,2015,377.91,96.95,76.99,133.28,87.86,186.23,2015,,1.98,2.26,0.46,-87083.00,0.56,0.85,0.97,0.20,-37500.00,35.27%,,70.50,118996-57?,James Brock,Jul-15,75.00,2015
0,BioAmber,Materials and Resources,2008,2.24,1.25,-38.76,-36.82,-38.96,2.93,2013,-5.00,-4.73,-4.75,82.13,-5.70,-2.17,-2.05,-2.06,35.68,-2.48,-1642.61%,54,74.40,37068-13P,Jean-Francois Huc,Jun-13,80.00,2013
0,Aspen Aerogels,Materials and Resources,2001,91.45,14.04,-51.59,-7.35,-17.57,19.82,2014,-34.43,-14.40,,,,,,,,-20.10,-8.03%,,78.17,3.7137-25P,Donald Young,Jun-14,82.50,2014
0,Sisecam Resources,Materials and Resources,1962,446.40,104.00,,114.97,90.80,50.00,2013,3.30,4.17,,0.85,-11.59,0.83,1.05,,0.21,-2.90,25.76%,,95.00,95283-28P,Kirk Milling,Sep-13,95.00,2013
1,Smart Sand,Materials and Resources,2011,44.95,23.28,0.20,20.83,14.38,57.81,2016,18.08,26.20,1855.30,8.38,608.44,6.98,10.11,716.09,3.23,234.84,46.34%,97,128.70,41615-29P,Charles Young,Nov-16,145.37,2016
0,Cherry Hill Mortgage Inv,Materials and Resources,2012,22.53,,21.10,,,261.30,2013,,,7.11,6.66,14.46,,,6.16,5.77,12.53,,,130.00,144318-07P,Martin Levine,Oct-13,130.00,2013
1,Graham Packaging Company,Materials and Resources,1960,2271.03,404.45,11.08,385.92,226.51,2436.86,2009,1.74,2.97,60.74,0.30,6.66,0.43,0.74,15.04,0.07,1.65,16.99%,,166.67,16843-24P,Mark Burgess,Feb-10,166.67,2010
1,Metals USA,Materials and Resources,1996,1056.40,174.80,7.70,92.10,71.00,480.20,2010,8.44,10.95,100.98,0.74,-5.01,2.61,3.38,31.16,0.23,-1.55,8.72%,1723,225.26,251875-99P,C. Goncalves,Apr-10,239.95,2010
1,Boise Cascade,Materials and Resources,1957,2779.06,375.62,41.50,100.38,63.17,275.00,2012,8.67,13.78,20.98,0.31,-6.67,2.46,3.91,5.95,0.09,-1.89,3.61%,,230.38,15166-OOP,Thomas Carlile,Feb-13,247.06,2013
0,SunCoke Energy Partners,Materials and Resources,2012,740.20,146.70,,124.70,91.50,225.00,2012,2.39,3.26,,0.40,,2.06,2.80,,0.35,,16.85%,,256.50,55747-18P,Frederick Henderson,Jan-13,256.50,2013
0,Pretium Resources,Materials and Resources,2010,0.00,,-13.71,-13.73,-13.73,39.75,2010,-36.90,-36.90,-36.95,,10.76,-19.07,-19.07,-19.10,,5.56,,,261.85,,,Dec-10,261.85,2010
0,Rentech Nitrogen Partners,Materials and Resources,1965,179.86,76.57,24.93,66.11,56.09,146.25,2011,11.57,13.64,30.69,4.25,46.54,4.54,5.35,12.04,1.67,18.25,36.76%,,279.00,64858-96P,Hunt Ramsbottom,Nov-11,300.00,2011
0,Ardagh Group,Materials and Resources,1932,701400.00,1228.00,-74.00,1067.00,506.00,9299.00,2016,4.16,8.78,-60.05,0.63,24.55,0.29,,-4.16,0.04,1.70,15.21%,23500,307.80,.29787-76P,Ian Curley,Mar-17,307.80,2017
0,Westlake Chemical Partner,Materials and Resources,2014,2186.22,923.30,,979.32,901.93,364.59,2014,0.35,0.38,,0.16,,0.32,0.34,,0.14,,44.80%,,310.50,110689-9.3P,Albert Chao,Jul-14,310.50,2014
0,OCI Partners,Materials and Resources,2013,404.27,216.81,,185.48,163.40,525.18,2013,7.81,8.87,,3.58,24.38,1.70,1.93,,0.78,5.30,45.88%,,315.00,180877-69P,Ahmed EI-Hoshy,Dec-13,315.00,2013
0,CVR Partners,Materials and Resources,2007,199.56,56.73,33.31,52.47,34.03,0.00,2011,23.14,35.67,36.45,6.08,17.91,6.73,10.38,10.61,1.77,5.21,26.29%,,353.28,3.14280-28P,John Lipmski,Apr-11,353.28,2011
0,Black Stone Minerals,Materials and Resources,1875,511.97,325.51,,246.34,129.62,389.00,2015,14.68,27.89,,7.06,-376.18,1.74,3.30,,0.84,-44.48,48.12%,117,427.50,1.33597-63P,Thomas Carter,May-15,427.50,2015
1,Berry Global,Materials and Resources,1967,4766.00,782.00,2.00,687.00,332.00,4471.00,2012,2.62,5.43,900.58,0.38,40.03,0.68,1.42,235.29,0.10,10.46,14.41%,,470.59,12094-30P,Jonathan Rich,Oct-12,470.59,2012
0,Element Solutions Inc,Materials and Resources,2013,,,,,,,,,,163.02,1.02,-97.96,1.73,3.83,35.58,0.22,,,,885.00,,,Sep-13,885.00,2013
1,R1 RCM,Materials and Resources,,5.22,0.82,-7.51,-7.28,-7.53,11.13,2016,-72.46,-70.03,-70.17,101.10,125.47,-11.13,-10.76,-10.78,15.53,19.27,-139.53%,27,,142048-36P,Randall Atkins,Feb-17,81.00,2017
0,Ingevity Group,Materials and Resources,2015,918.70,269.30,65.90,179.50,144.40,88.90,2016,,,,,,,,,,,19.54%,1500,,94171-51P,Michael Wilson,May-16,,2016
1,Axalta Coating Systems,Materials and Resources,1866,4391.50,1494.30,27.40,563.20,254.50,3614.30,2014,7.93,17.55,163.02,1.02,-97.96,1.73,3.83,35.58,0.22,-21.38,12.82%,12650,,58009-78P,Charles Shaver,Nov-14,975.00,2014
